data_referencia,grupo,b1,b2,b3,b4,l1,l2
2025-10-20,PREFIXADOS,0.0633496828729332,0.0825444331054867,0.0847096939157812,0.226528703183526,2.07111356040253,0.18065011208898
2025-10-20,IPCA,0.0682396868788682,0.064541313019184,-0.059341704718642,0.0361642840982709,1.12333069412652,0.448981506899516
2025-10-21,PREFIXADOS,0.0632981877848864,0.0832082187391526,0.0826866174119234,0.225905707186195,2.07111356040253,0.18065011208898
2025-10-21,IPCA,0.0676848895271242,0.0651120140928497,-0.0539764996790855,0.0357780794923851,1.17788622602763,0.453089642229134
2025-10-22,PREFIXADOS,0.0628904203333693,0.0839595436587367,0.0817418206283063,0.225505419035283,2.07069630968969,0.180506810446273
2025-10-22,IPCA,0.0666750660771779,0.0665726507884227,-0.0569703814098234,0.0379743243947825,1.14646388568185,0.439354916512611
2025-10-23,PREFIXADOS,0.0605496398902509,0.086068656234592,0.0843985360146458,0.23260856439197,2.07054196379336,0.180455773601612
2025-10-23,IPCA,0.0668712210183511,0.0679591793470734,-0.0569603800145595,0.0350228072419031,1.19521167258992,0.455036946356599
2025-10-24,PREFIXADOS,0.0598610801944598,0.0869388536736906,0.0842354555655496,0.231379843273622,2.07202332958467,0.180144890140754
2025-10-24,IPCA,0.066965141373927,0.0706083679069316,-0.0578173000714305,0.0308668463952699,1.23831155069954,0.470280636383917
2025-10-27,PREFIXADOS,0.0612020353035201,0.0859929848962412,0.0821986679701781,0.226101096660451,2.07088171346209,0.179956263077379
2025-10-27,IPCA,0.0672299205270172,0.0715400754741009,-0.0622204407842789,0.0308502942426158,1.24255454639761,0.472839180660431
2025-10-28,PREFIXADOS,0.0623642980990692,0.0849602304377408,0.0804473533609056,0.22534949158592,2.07141403187338,0.179987307448523
2025-10-28,IPCA,0.0672341330232145,0.0729467711545327,-0.06139406998303,0.0306162068289898,1.28986790945086,0.44157780341026
2025-10-29,PREFIXADOS,0.0636259240187987,0.0841860833794339,0.0771865047153125,0.224440961331596,2.07189398336169,0.180013273931277
2025-10-29,IPCA,0.0673955753378026,0.073699014581854,-0.0629872822320613,0.0324476315471132,1.33227797349135,0.462050487243911
2025-10-30,PREFIXADOS,0.0668671706144269,0.0805132532074222,0.0764223521965553,0.215969994403872,2.07321978572483,0.17981957643901
2025-10-30,IPCA,0.0677812392087747,0.0708664060486519,-0.0550562444060806,0.0294203195835008,1.35119778769632,0.464523306652854
2025-10-31,PREFIXADOS,0.0624000687100896,0.0850009499017925,0.0803784733893975,0.225577991988208,2.07449830618808,0.179770305272342
2025-10-31,IPCA,0.0671368337365317,0.0701604139948495,-0.0581704597236835,0.0327232844076494,1.33213681205907,0.447499735076551
2025-11-03,PREFIXADOS,0.0608503953855265,0.0860452883142001,0.0836018156110678,0.23156089902316,2.07397842210932,0.179733990438395
2025-11-03,IPCA,0.0670126500746865,0.0687260152456549,-0.0564458267434909,0.0336280211989547,1.32035331942191,0.437431648256909
2025-11-04,PREFIXADOS,0.0596462368455497,0.0875265901918153,0.0831507583884709,0.237804165223545,2.0743348530987,0.179574994784523
2025-11-04,IPCA,0.0672214127445605,0.0679324796424956,-0.0567428660823402,0.0345171020334054,1.34013712612134,0.440597574057635
2025-11-05,PREFIXADOS,0.0595910799463273,0.0875987965311978,0.0828546047208478,0.235981113004408,2.07448342047136,0.179544120978164
2025-11-05,IPCA,0.0667741296788314,0.0683675654764833,-0.0564616771238786,0.0370658427447276,1.39385261908095,0.468306958465666
2025-11-06,PREFIXADOS,0.058596092042084,0.0885685584972513,0.0849922522688266,0.239907548394073,2.07490202286754,0.179305512054116
2025-11-06,IPCA,0.0668168477297847,0.0690772175682686,-0.0529454337925205,0.0349818254379521,1.45966523688412,0.508242550815482
2025-11-07,PREFIXADOS,0.0584176926133004,0.0887385850453391,0.0853952435779055,0.239495579562786,2.07490202286752,0.179274547484075
2025-11-07,IPCA,0.0669634066149487,0.0687977334901169,-0.0529155831008728,0.0326719707109425,1.45669870368332,0.506746875346963
2025-11-10,PREFIXADOS,0.056281131485575,0.0909449364191238,0.0872244285423733,0.242806682843845,2.07471248150955,0.179217014273324
2025-11-10,IPCA,0.0667529434713303,0.0673596780319466,-0.0532188966254577,0.032510023749681,1.42591485935402,0.49068224581246
2025-11-11,PREFIXADOS,0.0536285492398541,0.0945934632128045,0.0837518649027659,0.249300840660072,2.07477542634645,0.179164515253421
2025-11-11,IPCA,0.0666047008063881,0.0705874077734356,-0.0615325664737686,0.0311894145349634,1.43477174913402,0.49781408898707
2025-11-12,PREFIXADOS,0.0537659045260467,0.0947242679068868,0.0829574161149416,0.249248460807893,2.06704788822738,0.177005540672819
2025-11-12,IPCA,0.0660545811657671,0.0727264948439392,-0.0626458313791054,0.0308533094570318,1.41763120358527,0.486225264054135
2025-11-13,PREFIXADOS,0.0522242128659113,0.0963171299404878,0.0839710715103617,0.255650296582927,2.06538643999854,0.176229803530433
2025-11-13,IPCA,0.0659711927654908,0.0730802922524919,-0.0638072719322713,0.0316037346822889,1.3248130244503,0.466406017844478
2025-11-14,PREFIXADOS,0.0563609608667521,0.0927553342777112,0.0774032144647384,0.243055237947665,2.06880980381827,0.176216525955744
2025-11-14,IPCA,0.0656907279378327,0.0736833402297159,-0.0622412759436034,0.0312131755314604,1.33102154604143,0.469269568301233
2025-11-17,PREFIXADOS,0.0613742426234291,0.0879159056172397,0.072992194172942,0.23005129271874,2.10805428549381,0.177375770531582
2025-11-17,IPCA,0.0661525314628992,0.075102152226999,-0.0644000643125419,0.0326130798863645,1.40870453508938,0.502341350662641
2025-11-18,PREFIXADOS,0.06000634633524,0.0892185824519866,0.0742043751086888,0.234122148354683,2.10991287100442,0.177673115901384
2025-11-18,IPCA,0.0662833405738637,0.0705105235204991,-0.0589675609977718,0.0314814968369244,1.38891203196403,0.502920716710356
2025-11-19,PREFIXADOS,0.0606868874855137,0.0885694295856648,0.0734879047916333,0.231684176689945,2.11834323995948,0.177844248043439
2025-11-19,IPCA,0.0661115677437673,0.0713849726756881,-0.058872781479576,0.0309064059718318,1.4028601985407,0.524336481947273
2025-11-21,PREFIXADOS,0.063740462250941,0.0859910995175592,0.0694910318275969,0.220888748516531,2.12164492656465,0.178132006249304
2025-11-21,IPCA,0.0661880393415459,0.0722196888058519,-0.0613985659651056,0.0314339970846412,1.40147756972757,0.527957601361848
2025-11-24,PREFIXADOS,0.0607119946452216,0.0893675605898996,0.0701627008576089,0.228882900449998,2.12208516266285,0.178190116937795
2025-11-24,IPCA,0.0660505688567961,0.0737498501153254,-0.0666107405180697,0.0341614596527468,1.3991278432279,0.531327979174415
2025-11-25,PREFIXADOS,0.0578557810283838,0.0922877844199183,0.0718962814429106,0.237019834528805,2.12514708754249,0.178379554044379
2025-11-25,IPCA,0.0657673848477811,0.0748532716274931,-0.0665316807500395,0.034428170768718,1.45489604346324,0.570767589837192
2025-11-26,PREFIXADOS,0.0601711858952277,0.0898365444988213,0.0706143559665769,0.226320001177995,2.12569612482121,0.1783897364232
2025-11-26,IPCA,0.065824065737337,0.0729800735759157,-0.0630211231212449,0.0322676844575897,1.46335738766435,0.581584146166354
2025-11-27,PREFIXADOS,0.0631950222706522,0.0866805649821241,0.0690237636978602,0.215156293143855,2.14510334535078,0.178986605891008
2025-11-27,IPCA,0.0660070857715088,0.0729812240737786,-0.0613216091262775,0.0311083573914788,1.49045460874879,0.598057042171486
2025-11-28,PREFIXADOS,0.0660826861686921,0.0836279311651796,0.0672308228339208,0.204591162001722,2.14538086531028,0.17903822946584
2025-11-28,IPCA,0.0662747981110104,0.0718125720800353,-0.0587667844277011,0.0302961425547249,1.49262245079601,0.607759588391612
2025-12-01,PREFIXADOS,0.0688228570113738,0.08076290208864,0.0657179546344266,0.196133720080637,2.15909852301558,0.179379262032551
2025-12-01,IPCA,0.0663754594056473,0.0716618663652171,-0.0584988370275458,0.0313905964029941,1.49678316377712,0.618701047976111
2025-12-02,PREFIXADOS,0.0679668248754662,0.0814532340073186,0.066770958468387,0.19481171078461,2.16144966768197,0.179744910572963
2025-12-02,IPCA,0.0659178207332422,0.0719386963125198,-0.0600840609219276,0.0312967409982073,1.49457491975546,0.62764137940961
2025-12-03,PREFIXADOS,0.0698460964780971,0.07967891291749,0.0645631713142963,0.188885940519512,2.16849567391708,0.180454332215501
2025-12-03,IPCA,0.0658072895680424,0.0697953958224502,-0.0552615533462045,0.0283185353718463,1.50238704885289,0.637553077642214
2025-12-04,PREFIXADOS,0.06934777566036,0.0800127468870212,0.0649333308498147,0.188836749878114,2.19743282012585,0.181643030041397
2025-12-04,IPCA,0.065484802144639,0.0711007277639163,-0.0546694248089542,0.0277659971515571,1.5273634991098,0.648681974081097
